       JobID              Submit               Start            Eligible  Partition          Reservation AllocNodes  AllocCPUS ReqNodes  ReqCPUS      ReqGRES  Timelimit    Elapsed  cascades
------------ ------------------- ------------------- ------------------- ---------- -------------------- ---------- ---------- -------- -------- ------------ ---------- ----------  cascades
605928       2021-03-08T17:13:53 2021-03-08T17:14:26 2021-03-08T17:13:53   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605929       2021-03-08T17:13:55 2021-03-08T17:14:26 2021-03-08T17:13:55   normal_q                               1          1        1        1              2-22:00:00   00:00:17  cascades
605930       2021-03-08T17:13:55 2021-03-08T17:14:26 2021-03-08T17:13:55   normal_q                               1          1        1        1              2-22:00:00   00:01:19  cascades
605931       2021-03-08T17:14:02 2021-03-08T17:14:26 2021-03-08T17:14:02   normal_q                               1         32        1        1                18:00:00   11:15:51  cascades
605932       2021-03-08T17:14:06 2021-03-08T17:14:26 2021-03-08T17:14:06   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605933       2021-03-08T17:14:10 2021-03-08T17:14:26 2021-03-08T17:14:10   normal_q                               1         32        1        1                16:00:00   11:15:51  cascades
605934       2021-03-08T17:14:17 2021-03-08T17:14:26 2021-03-08T17:14:17   normal_q                               1         32        1        1                14:00:00   11:15:51  cascades
605935       2021-03-08T17:14:24 2021-03-08T17:14:26 2021-03-08T17:14:24   normal_q                               1         32        1        1                14:00:00   11:15:51  cascades
605936       2021-03-08T17:14:29 2021-03-08T17:14:31 2021-03-08T17:14:29   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
605937       2021-03-08T17:14:32 2021-03-08T17:14:56 2021-03-08T17:14:32   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605938       2021-03-08T17:14:34 2021-03-08T17:14:56 2021-03-08T17:14:34   normal_q                               1          1        1        1              2-22:00:00   00:00:07  cascades
605939       2021-03-08T17:14:34 2021-03-08T17:14:56 2021-03-08T17:14:34   normal_q                               1          1        1        1              2-22:00:00   00:01:14  cascades
605940       2021-03-08T17:14:35 2021-03-08T17:14:56 2021-03-08T17:14:35   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
605941       2021-03-08T17:14:35 2021-03-08T17:14:56 2021-03-08T17:14:36   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605942       2021-03-08T17:14:45 2021-03-08T17:15:26 2021-03-08T17:14:45   normal_q                               1          1        1        1              2-22:00:00   00:00:17  cascades
605943       2021-03-08T17:14:47 2021-03-08T17:15:26 2021-03-08T17:14:47   normal_q                               1          1        1        1              2-22:00:00   00:01:15  cascades
605944       2021-03-08T17:14:47 2021-03-08T17:15:26 2021-03-08T17:14:47   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605946       2021-03-08T17:15:01 2021-03-08T17:15:01 2021-03-08T17:15:01 v100_norm+                               0          1        1        1              6-00:00:00   00:00:00  cascades
605947       2021-03-08T17:15:02 2021-03-08T17:15:02 2021-03-08T17:15:02 v100_norm+                               1          1        1        1        gpu:1 6-00:00:00   11:15:15  cascades
605948       2021-03-08T17:15:08 2021-03-08T17:15:26 2021-03-08T17:15:08   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605949       2021-03-08T17:15:08 2021-03-08T17:15:26 2021-03-08T17:15:08   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605950       2021-03-08T17:15:09 2021-03-08T17:15:31 2021-03-08T17:15:09   normal_q                               1          1        1        1              2-22:00:00   00:00:16  cascades
605951       2021-03-08T17:15:20 2021-03-08T17:15:31 2021-03-08T17:15:20   normal_q                               1          1        1        1              2-22:00:00   00:01:12  cascades
605952       2021-03-08T17:15:43 2021-03-08T17:15:56 2021-03-08T17:15:43   normal_q                               1          1        1        1              2-22:00:00   00:00:20  cascades
605953       2021-03-08T17:15:43 2021-03-08T17:15:56 2021-03-08T17:15:43   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605954       2021-03-08T17:15:43 2021-03-08T17:15:56 2021-03-08T17:15:43   normal_q                               1          1        1        1              2-22:00:00   00:00:22  cascades
605955       2021-03-08T17:15:44 2021-03-08T17:15:56 2021-03-08T17:15:44   normal_q                               1          1        1        1              2-22:00:00   00:01:10  cascades
605956       2021-03-08T17:15:55 2021-03-08T17:15:56 2021-03-08T17:15:55   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605957       2021-03-08T17:15:57 2021-03-08T17:16:26 2021-03-08T17:15:57   normal_q                               1          1        1        1              2-22:00:00   00:00:22  cascades
605958       2021-03-08T17:15:57 2021-03-08T17:16:26 2021-03-08T17:15:57   normal_q                               1          1        1        1              2-22:00:00   00:01:14  cascades
605959       2021-03-08T17:16:07 2021-03-08T17:16:26 2021-03-08T17:16:07   normal_q                               1          1        1        1              2-22:00:00   00:00:21  cascades
605960       2021-03-08T17:16:07 2021-03-08T17:16:26 2021-03-08T17:16:07   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605961       2021-03-08T17:16:20 2021-03-08T17:16:26 2021-03-08T17:16:21   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
605962       2021-03-08T17:16:22 2021-03-08T17:16:31 2021-03-08T17:16:22   normal_q                               1          1        1        1              2-22:00:00   00:00:08  cascades
605963       2021-03-08T17:16:22 2021-03-08T17:16:31 2021-03-08T17:16:22   normal_q                               1          1        1        1              2-22:00:00   00:00:08  cascades
605964       2021-03-08T17:16:32 2021-03-08T17:16:56 2021-03-08T17:16:32   normal_q                               1          1        1        1              2-22:00:00   00:01:17  cascades
605965       2021-03-08T17:16:45 2021-03-08T17:16:56 2021-03-08T17:16:45   normal_q                               1          1        1        1              2-22:00:00   00:00:20  cascades
605966       2021-03-08T17:16:46 2021-03-08T17:16:56 2021-03-08T17:16:46   normal_q                               1          1        1        1              2-22:00:00   00:00:21  cascades
605967       2021-03-08T17:16:46 2021-03-08T17:16:56 2021-03-08T17:16:46   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
605968       2021-03-08T17:16:47 2021-03-08T17:16:56 2021-03-08T17:16:47   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605969       2021-03-08T17:16:58 2021-03-08T17:17:26 2021-03-08T17:16:58   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605970       2021-03-08T17:16:59 2021-03-08T17:17:26 2021-03-08T17:16:59   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605971       2021-03-08T17:17:01 2021-03-08T17:17:26 2021-03-08T17:17:01   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605972       2021-03-08T17:17:12 2021-03-08T17:17:26 2021-03-08T17:17:12   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
605973       2021-03-08T17:17:12 2021-03-08T17:17:26 2021-03-08T17:17:12   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605974       2021-03-08T17:17:24 2021-03-08T17:17:31 2021-03-08T17:17:24   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605975       2021-03-08T17:17:26 2021-03-08T17:17:31 2021-03-08T17:17:26   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605976       2021-03-08T17:17:26 2021-03-08T17:17:31 2021-03-08T17:17:26   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605977       2021-03-08T17:17:39 2021-03-08T17:17:57 2021-03-08T17:17:39   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605978       2021-03-08T17:17:41 2021-03-08T17:17:57 2021-03-08T17:17:41   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
605979       2021-03-08T17:17:41 2021-03-08T17:17:57 2021-03-08T17:17:41   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605980       2021-03-08T17:17:43 2021-03-08T17:17:57 2021-03-08T17:17:43   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
605981       2021-03-08T17:17:45 2021-03-08T17:17:57 2021-03-08T17:17:45   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
605982       2021-03-08T17:17:45 2021-03-08T17:18:27 2021-03-08T17:17:45   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605983       2021-03-08T17:17:56 2021-03-08T17:18:27 2021-03-08T17:17:56   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605984       2021-03-08T17:17:59 2021-03-08T17:18:27 2021-03-08T17:17:59   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
605985       2021-03-08T17:17:59 2021-03-08T17:18:27 2021-03-08T17:17:59   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605986       2021-03-08T17:18:01 2021-03-08T17:33:29 2021-03-08T17:18:01   normal_q                               2         64        2       64                10:00:00   01:03:35  cascades
605987       2021-03-08T17:18:12 2021-03-08T17:18:27 2021-03-08T17:18:12   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605988       2021-03-08T17:18:15 2021-03-08T17:18:57 2021-03-08T17:18:15   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605989       2021-03-08T17:18:15 2021-03-08T17:18:57 2021-03-08T17:18:15   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605990       2021-03-08T17:18:18 2021-03-08T17:18:57 2021-03-08T17:18:18   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
605991       2021-03-08T17:18:18 2021-03-08T17:18:57 2021-03-08T17:18:18   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605992       2021-03-08T17:18:18 2021-03-08T17:18:57 2021-03-08T17:18:18   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605993       2021-03-08T17:18:40 2021-03-08T17:19:27 2021-03-08T17:18:40   normal_q                               1          1        1        1              2-22:00:00   00:00:09  cascades
605994       2021-03-08T17:18:43 2021-03-08T17:19:27 2021-03-08T17:18:43   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605995       2021-03-08T17:18:44 2021-03-08T17:19:27 2021-03-08T17:18:44   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605996       2021-03-08T17:18:44 2021-03-08T17:19:27 2021-03-08T17:18:44   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
605997       2021-03-08T17:18:56 2021-03-08T17:19:27 2021-03-08T17:18:56   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
605998       2021-03-08T17:19:08 2021-03-08T17:19:57 2021-03-08T17:19:08   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
605999       2021-03-08T17:19:11 2021-03-08T17:19:57 2021-03-08T17:19:11   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606000       2021-03-08T17:19:11 2021-03-08T17:19:57 2021-03-08T17:19:11   normal_q                               1          1        1        1              2-22:00:00   00:00:24  cascades
606001       2021-03-08T17:19:12 2021-03-08T17:19:57 2021-03-08T17:19:12   normal_q                               1          1        1        1              2-22:00:00   00:00:24  cascades
606002       2021-03-08T17:19:22 2021-03-08T17:19:57 2021-03-08T17:19:22   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606003       2021-03-08T17:19:35 2021-03-08T17:20:27 2021-03-08T17:19:35   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606004       2021-03-08T17:19:38 2021-03-08T17:20:27 2021-03-08T17:19:38   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
606005       2021-03-08T17:19:38 2021-03-08T17:20:27 2021-03-08T17:19:38   normal_q                               1          1        1        1              2-22:00:00   00:00:22  cascades
606006       2021-03-08T17:19:38 2021-03-08T17:20:27 2021-03-08T17:19:38   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606007       2021-03-08T17:19:46 2021-03-08T17:19:46 2021-03-08T17:19:46      dev_q                               1         32        1        1                01:00:00   00:12:58  cascades
606008       2021-03-08T17:19:48 2021-03-08T17:20:27 2021-03-08T17:19:48   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606009       2021-03-08T17:20:17 2021-03-08T17:20:57 2021-03-08T17:20:17   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606010       2021-03-08T17:20:23 2021-03-08T17:20:57 2021-03-08T17:20:23   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606011       2021-03-08T17:20:25 2021-03-08T17:20:57 2021-03-08T17:20:25   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606012       2021-03-08T17:20:27 2021-03-08T17:20:57 2021-03-08T17:20:27   normal_q                               1          1        1        1              2-22:00:00   00:01:18  cascades
606013       2021-03-08T17:20:27 2021-03-08T17:20:57 2021-03-08T17:20:27   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
606014       2021-03-08T17:20:32 2021-03-08T17:20:57 2021-03-08T17:20:32 v100_dev_q                               1          2        1        2        gpu:2   02:00:00   00:00:14  cascades
606015       2021-03-08T17:20:39 2021-03-08T17:21:27 2021-03-08T17:20:39   normal_q                               1          1        1        1              2-22:00:00   00:00:24  cascades
606016       2021-03-08T17:20:41 2021-03-08T17:21:27 2021-03-08T17:20:41   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606017       2021-03-08T17:20:41 2021-03-08T17:21:27 2021-03-08T17:20:41   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606018       2021-03-08T17:20:54 2021-03-08T17:21:27 2021-03-08T17:20:54   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606019       2021-03-08T17:20:54 2021-03-08T17:21:27 2021-03-08T17:20:54   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606020       2021-03-08T17:21:05 2021-03-08T17:21:57 2021-03-08T17:21:05   normal_q                               1          1        1        1              2-22:00:00   00:01:15  cascades
606021       2021-03-08T17:21:05 2021-03-08T17:21:57 2021-03-08T17:21:05   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606022       2021-03-08T17:21:29 2021-03-08T17:21:57 2021-03-08T17:21:29   normal_q                               1          1        1        1              2-22:00:00   00:00:20  cascades
606023       2021-03-08T17:21:29 2021-03-08T17:21:57 2021-03-08T17:21:29   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606024       2021-03-08T17:21:31 2021-03-08T17:21:57 2021-03-08T17:21:31 v100_dev_q                               1          2        1        2        gpu:2   02:00:00   00:00:13  cascades
606025       2021-03-08T17:21:40 2021-03-08T17:21:57 2021-03-08T17:21:40   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606026       2021-03-08T17:21:41 2021-03-08T17:22:27 2021-03-08T17:21:41   normal_q                               1          1        1        1              2-22:00:00   00:01:12  cascades
606027       2021-03-08T17:21:41 2021-03-08T17:22:27 2021-03-08T17:21:41   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606028       2021-03-08T17:21:41 2021-03-08T17:22:27 2021-03-08T17:21:41   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606029       2021-03-08T17:22:03 2021-03-08T17:22:27 2021-03-08T17:22:03   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606030       2021-03-08T17:22:05 2021-03-08T17:22:27 2021-03-08T17:22:05   normal_q                               1          1        1        1              2-22:00:00   00:00:21  cascades
606031       2021-03-08T17:22:05 2021-03-08T17:22:57 2021-03-08T17:22:05   normal_q                               1          1        1        1              2-22:00:00   00:01:16  cascades
606032       2021-03-08T17:22:05 2021-03-08T17:22:57 2021-03-08T17:22:05   normal_q                               1          1        1        1              2-22:00:00   00:00:20  cascades
606033       2021-03-08T17:22:16 2021-03-08T17:22:57 2021-03-08T17:22:16   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606034       2021-03-08T17:22:28 2021-03-08T17:22:57 2021-03-08T17:22:28   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606035       2021-03-08T17:22:38 2021-03-08T17:22:57 2021-03-08T17:22:38   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606036       2021-03-08T17:22:52 2021-03-08T17:23:27 2021-03-08T17:22:52   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606037       2021-03-08T17:22:52 2021-03-08T17:23:27 2021-03-08T17:22:52   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606038       2021-03-08T17:23:03 2021-03-08T17:23:27 2021-03-08T17:23:03   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606039       2021-03-08T17:23:04 2021-03-08T17:23:27 2021-03-08T17:23:04   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606040       2021-03-08T17:23:04 2021-03-08T17:23:27 2021-03-08T17:23:04   normal_q                               1          1        1        1              2-22:00:00   00:01:09  cascades
606041       2021-03-08T17:23:15 2021-03-08T17:23:58 2021-03-08T17:23:15   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606042       2021-03-08T17:23:29 2021-03-08T17:23:58 2021-03-08T17:23:29   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606043       2021-03-08T17:23:29 2021-03-08T17:23:58 2021-03-08T17:23:29   normal_q                               1          1        1        1              2-22:00:00   00:00:20  cascades
606044       2021-03-08T17:23:38 2021-03-08T17:23:58 2021-03-08T17:23:38 v100_dev_q                               1          2        1        2        gpu:2   02:00:00   00:54:37  cascades
606045       2021-03-08T17:23:39 2021-03-08T17:23:58 2021-03-08T17:23:39   normal_q                               1          1        1        1              2-22:00:00   00:01:10  cascades
606046       2021-03-08T17:23:39 2021-03-08T17:23:58 2021-03-08T17:23:39   normal_q                               1          1        1        1              2-22:00:00   00:00:52  cascades
606047       2021-03-08T17:23:39 2021-03-08T17:24:28 2021-03-08T17:23:39   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606048       2021-03-08T17:23:51 2021-03-08T17:24:28 2021-03-08T17:23:51   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
606049       2021-03-08T17:23:53 2021-03-08T17:24:28 2021-03-08T17:23:53   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606050       2021-03-08T17:24:15 2021-03-08T17:24:28 2021-03-08T17:24:15   normal_q                               1          1        1        1              2-22:00:00   00:00:20  cascades
606051       2021-03-08T17:24:15 2021-03-08T17:24:28 2021-03-08T17:24:15   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606052       2021-03-08T17:24:19 2021-03-08T17:24:28 2021-03-08T17:24:19 v100_dev_q                               1         12        1       12        gpu:1   02:00:00   00:00:38  cascades
606053       2021-03-08T17:24:28 2021-03-08T17:24:58 2021-03-08T17:24:28   normal_q                               1          1        1        1              2-22:00:00   00:01:14  cascades
606054       2021-03-08T17:24:28 2021-03-08T17:24:58 2021-03-08T17:24:28   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606055       2021-03-08T17:24:40 2021-03-08T17:24:58 2021-03-08T17:24:40   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606056       2021-03-08T17:24:40 2021-03-08T17:24:58 2021-03-08T17:24:40   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606057       2021-03-08T17:24:40 2021-03-08T17:24:58 2021-03-08T17:24:40   normal_q                               1          1        1        1              2-22:00:00   00:01:06  cascades
606058       2021-03-08T17:24:51 2021-03-08T17:25:28 2021-03-08T17:24:51   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606059       2021-03-08T17:24:54 2021-03-08T17:25:28 2021-03-08T17:24:54   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606060       2021-03-08T17:24:55 2021-03-08T17:25:28 2021-03-08T17:24:55   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606061       2021-03-08T17:24:55 2021-03-08T17:25:28 2021-03-08T17:24:55   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606062       2021-03-08T17:25:05 2021-03-08T17:25:28 2021-03-08T17:25:05   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606063       2021-03-08T17:25:06 2021-03-08T17:25:58 2021-03-08T17:25:06   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606064       2021-03-08T17:25:18 2021-03-08T17:25:58 2021-03-08T17:25:18   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606065       2021-03-08T17:25:19 2021-03-08T17:25:58 2021-03-08T17:25:19   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606066       2021-03-08T17:25:42 2021-03-08T17:25:58 2021-03-08T17:25:42   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
606067       2021-03-08T17:25:43 2021-03-08T17:25:58 2021-03-08T17:25:43   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606068       2021-03-08T17:25:43 2021-03-08T17:26:28 2021-03-08T17:25:43   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606069       2021-03-08T17:25:56 2021-03-08T17:26:28 2021-03-08T17:25:56   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606070       2021-03-08T17:25:56 2021-03-08T17:26:28 2021-03-08T17:25:56   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606071       2021-03-08T17:26:08 2021-03-08T17:26:28 2021-03-08T17:26:08   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606072       2021-03-08T17:26:11 2021-03-08T17:26:28 2021-03-08T17:26:11   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606073       2021-03-08T17:26:11 2021-03-08T17:26:58 2021-03-08T17:26:11   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606074       2021-03-08T17:26:13 2021-03-08T17:26:58 2021-03-08T17:26:13   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606075       2021-03-08T17:26:13 2021-03-08T17:26:58 2021-03-08T17:26:13   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606076       2021-03-08T17:26:25 2021-03-08T17:26:58 2021-03-08T17:26:25   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606077       2021-03-08T17:26:25 2021-03-08T17:26:58 2021-03-08T17:26:25   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
606078       2021-03-08T17:26:37 2021-03-08T17:27:28 2021-03-08T17:26:37   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606079       2021-03-08T17:26:39 2021-03-08T17:27:28 2021-03-08T17:26:39   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
606080       2021-03-08T17:26:41 2021-03-08T17:27:28 2021-03-08T17:26:41   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606081       2021-03-08T17:26:41 2021-03-08T17:27:28 2021-03-08T17:26:41   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606082       2021-03-08T17:27:04 2021-03-08T17:27:28 2021-03-08T17:27:04   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606083       2021-03-08T17:27:05 2021-03-08T17:27:58 2021-03-08T17:27:05   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606084       2021-03-08T17:27:06 2021-03-08T17:27:28 2021-03-08T17:27:06 v100_dev_q                               1         12        1       12        gpu:1   02:00:00   00:09:05  cascades
606085       2021-03-08T17:27:07 2021-03-08T17:27:58 2021-03-08T17:27:07   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606086       2021-03-08T17:27:20 2021-03-08T17:27:58 2021-03-08T17:27:20   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606087       2021-03-08T17:27:20 2021-03-08T17:27:58 2021-03-08T17:27:20   normal_q                               1          1        1        1              2-22:00:00   00:01:20  cascades
606088       2021-03-08T17:27:31 2021-03-08T17:27:58 2021-03-08T17:27:31   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
606089       2021-03-08T17:27:43 2021-03-08T17:28:28 2021-03-08T17:27:43   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606090       2021-03-08T17:27:46 2021-03-08T17:28:28 2021-03-08T17:27:46   normal_q                               1          1        1        1              2-22:00:00   00:00:22  cascades
606091       2021-03-08T17:27:46 2021-03-08T17:28:28 2021-03-08T17:27:46   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606092       2021-03-08T17:27:47 2021-03-08T17:28:28 2021-03-08T17:27:47   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606093       2021-03-08T17:27:47 2021-03-08T17:28:28 2021-03-08T17:27:47   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606094       2021-03-08T17:28:10 2021-03-08T17:28:59 2021-03-08T17:28:10   normal_q                               1          1        1        1              2-22:00:00   00:00:07  cascades
606095       2021-03-08T17:28:11 2021-03-08T17:28:59 2021-03-08T17:28:11   normal_q                               1          1        1        1              2-22:00:00   00:00:22  cascades
606096       2021-03-08T17:28:12 2021-03-08T17:28:59 2021-03-08T17:28:12   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606097       2021-03-08T17:28:23 2021-03-08T17:28:59 2021-03-08T17:28:23   normal_q                               1          1        1        1              2-22:00:00   00:00:04  cascades
606098       2021-03-08T17:28:35 2021-03-08T17:28:59 2021-03-08T17:28:35   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606099       2021-03-08T17:28:36 2021-03-08T17:29:29 2021-03-08T17:28:36   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606100       2021-03-08T17:28:47 2021-03-08T17:29:29 2021-03-08T17:28:47   normal_q                               1          1        1        1              2-22:00:00   00:00:03  cascades
606101       2021-03-08T17:28:59 2021-03-08T17:29:29 2021-03-08T17:28:59   normal_q                               1          1        1        1              2-22:00:00   00:01:15  cascades
606102       2021-03-08T17:29:00 2021-03-08T17:29:29 2021-03-08T17:29:00   normal_q                               1          1        1        1              2-22:00:00   00:00:06  cascades
606103       2021-03-08T17:29:09 2021-03-08T17:29:29 2021-03-08T17:29:09   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606104       2021-03-08T17:29:12 2021-03-08T17:29:59 2021-03-08T17:29:12   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606105       2021-03-08T17:29:12 2021-03-08T17:29:59 2021-03-08T17:29:12   normal_q                               1          1        1        1              2-22:00:00   00:01:13  cascades
606106       2021-03-08T17:29:25 2021-03-08T17:29:59 2021-03-08T17:29:25   normal_q                               1          1        1        1              2-22:00:00   00:00:19  cascades
606107       2021-03-08T17:29:26 2021-03-08T17:29:59 2021-03-08T17:29:26   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606108       2021-03-08T17:29:26 2021-03-08T17:29:59 2021-03-08T17:29:26   normal_q                               1          1        1        1              2-22:00:00   00:01:06  cascades
606109       2021-03-08T17:29:36 2021-03-08T17:30:29 2021-03-08T17:29:36   normal_q                               1          1        1        1              2-22:00:00   00:00:18  cascades
606110       2021-03-08T17:29:38 2021-03-08T17:30:29 2021-03-08T17:29:38   normal_q                               1          1        1        1              2-22:00:00   00:00:23  cascades
606111       2021-03-08T17:29:38 2021-03-08T17:30:29 2021-03-08T17:29:38   normal_q                               1          1        1        1              2-22:00:00   00:00:05  cascades
606112       2021-03-08T17:30:00 2021-03-08T17:30:29 2021-03-08T17:30:00   normal_q                               1          1        1        1              2-22:00:00   00:00:16  cascades
606113       2021-03-08T17:30:05 2021-03-08T17:30:29 2021-03-08T17:30:05   normal_q                               1          1        1        1                07:00:00   06:25:34  cascades
606114       2021-03-08T17:30:10 2021-03-08T17:30:29 2021-03-08T17:30:10   normal_q                               1          1        1        1              2-22:00:00   00:01:10  cascades
